x y 0.255123 0.253865 0.147056 0.0282734 0.0279371 0.0215711 0.0215558 0.0109963 0.00970819 0.00487173 0.00461911 0.00191963 0.00150584 0.00137961 0.00111085 0.00109041 0.000864183 0.000783388 0.000632854 0.000631759 0.000588593 0.00055825 0.000524802 0.000494931 0.000459336 0.000447402 0.000410343 0.000394191 0.000386834 0.000383736 0.000350488 0.00034914 0.000348064 0.000340068 0.000336395 0.000328904 0.00032432 0.000314517 0.000305897 0.000291186 0.000289239 0.000272186 0.000252806 0.000248313 0.000248056 0.000244147 0.000233252 0.000227243 0.000218846 0.000208144 0.000196878 0.000180408 0.000165274 0.000152411 0.000141759 0.000140704 0.000136291 0.000124706 0.000124633 0.000124584 0.000117411 0.000116874 0.000110072 0.000103742 0.000101884 9.87394e-05 9.82658e-05 9.73152e-05 9.18864e-05 8.36129e-05 8.11562e-05 7.85069e-05 7.51233e-05 7.28131e-05 7.06488e-05 6.66999e-05 6.44178e-05 5.9738e-05 5.94968e-05 5.85403e-05 5.21767e-05 5.20506e-05 5.07789e-05 4.78555e-05 4.74542e-05 4.56169e-05 4.50576e-05 4.408e-05 4.07021e-05 3.90812e-05 3.64744e-05 3.62605e-05 3.51765e-05 3.44694e-05 3.4117e-05 3.31454e-05 3.23638e-05 2.92906e-05 2.92734e-05 2.65466e-05 2.59115e-05 2.5618e-05 2.55166e-05 2.44187e-05 2.31864e-05 2.21786e-05 2.02872e-05 1.998e-05 1.98939e-05 1.9364e-05 1.80777e-05 1.77599e-05 1.65582e-05 1.56293e-05 1.48175e-05 1.44908e-05 1.42982e-05 1.401e-05 1.35285e-05 1.24805e-05 1.23187e-05 1.19888e-05 1.15611e-05 1.13986e-05 1.08947e-05 1.08849e-05 1.0618e-05 1.02211e-05 9.85605e-06 9.40352e-06 9.15635e-06 8.62688e-06 7.72944e-06 7.6987e-06 7.27982e-06 6.87334e-06 6.05607e-06 5.70628e-06 4.73536e-06 4.68208e-06 4.12671e-06 4.0527e-06 3.91487e-06 3.60245e-06 3.4984e-06 2.74501e-06 2.23619e-06 2.00015e-06 9.70594e-07 8.81399e-07 7.75476e-07 6.9122e-07 5.58663e-07 -4.42476e-08 -6.56532e-08 -5.95431e-07 -1.01446e-06 -1.12488e-06 -1.66713e-06 -2.01252e-06 -2.14247e-06 -2.64417e-06 -3.76762e-06 -3.82785e-06 -5.30906e-06 -6.1924e-06 -6.44625e-06 -7.21913e-06 -8.44572e-06 -9.09822e-06 -9.72551e-06 -1.17343e-05 -1.46791e-05 -1.72661e-05 -1.94403e-05 -2.02846e-05 -2.06973e-05 -2.94408e-05 -3.1975e-05 -4.07217e-05 -4.42331e-05 -4.43435e-05 -5.51228e-05 -5.67893e-05 -7.07728e-05 -9.81554e-05 -9.8334e-05 -0.000101689 -0.000123598 -0.000135998 -0.000137482 -0.000180793 -0.000233597 -0.000238912 -0.000286084 -0.000312609 -0.000320285 -0.000547324 -0.000791255 -0.000906518 -0.00102453 -0.00155649 -0.00942881 -0.0183918 -0.0190519 -0.023236 -0.0396786 -0.0441658 -0.0446042 -2.24932 
-1.93798 -0.52426 0.162637 0.535696 0.476846 0.3396 0.513511 0.202856 -0.0946827 0.294304 -0.228453 0.115649 -0.854199 0.0693831 -0.470649 0.31794 -0.125365 -0.192695 -0.500797 -0.281998 0.695832 -0.28032 -0.0486408 -0.585383 -0.335072 -0.85269 -0.818943 -0.593741 0.632367 -0.837611 0.0880773 0.341833 0.113131 0.118517 0.0605315 -0.0257933 -0.149393 0.415131 -0.109937 0.041206 0.0432486 0.0757466 0.159682 0.108508 -0.0799968 -0.225852 -0.298081 0.147506 0.0312279 0.104014 0.605352 -0.229427 0.226756 0.0383118 -0.509102 0.101352 0.0421778 -0.150174 0.556672 -0.0554385 0.0280778 -0.28471 0.803359 -0.268557 0.248828 -1.29001 -0.18007 0.303819 0.584501 -0.0211159 1.43601 0.649703 -0.0246388 0.603469 0.204281 0.11724 -0.508446 0.43485 -0.353474 -0.304008 0.180353 0.669467 -0.348564 0.492056 0.307409 1.16728 -0.557248 -0.403904 1.23711 0.00965049 0.0906974 -0.0445469 -0.0131318 -0.0680525 -0.292816 -1.07352 -0.192987 -0.640243 -1.60903 -0.370465 -0.757065 -0.0878707 0.523538 0.00458193 -0.000705997 -0.20973 -0.9558 -0.583344 -0.352005 -0.684733 -1.15417 -0.453582 -0.19296 -0.887226 -0.616029 -0.241816 -0.00943754 -0.14081 -0.27365 -0.144829 0.708446 0.610393 -0.0757032 -0.380858 -0.806402 -0.644798 -0.283161 0.194805 -0.152061 0.194184 0.670968 0.4384 0.375913 1.24062 -0.753308 0.629901 0.217235 -0.479983 -0.18956 0.0534329 0.149199 0.0745984 -0.628879 -0.235017 0.00839277 -0.212193 0.523897 0.117694 -0.496402 0.0885669 -0.365522 0.233977 0.209164 0.693819 -0.150905 -0.879681 -0.503108 0.354155 0.308521 0.344964 -0.116185 0.22764 -0.137121 -0.322548 -0.355704 0.523487 -0.457825 -0.66622 -0.565457 -0.253509 -0.416283 -0.0536289 -0.501502 -0.155001 0.454142 0.168323 -0.255799 -0.257688 -0.244374 2.0836 -1.74078 0.446196 0.767436 -0.952485 -0.498772 0.859168 -0.10295 -0.772531 -0.176862 -0.0727333 -0.0270982 -0.295472 -0.142418 0.158102 -0.246213 0.0669325 -0.0492429 0.464433 -0.113811 -0.233112 -0.417036 0.378458 0.0859435 -0.545754 -0.498476 -0.663249 0.235444 -0.0169422 -0.473064 0.385199 -0.179009 0.420723 
-2.00901 -0.384854 0.226028 0.491706 0.510642 0.436725 0.420591 -0.103997 0.0150932 -0.00387628 -0.0140161 -0.172355 -0.610328 -0.0514618 -0.589967 -0.27944 -0.512856 -0.0944762 0.295785 0.115946 0.546237 0.193993 -0.119103 0.413085 0.771819 0.714116 0.153464 0.0451928 -0.347672 -0.0181665 0.323005 -0.605434 0.0208105 0.0593596 0.164472 -0.366023 -0.270805 -0.0263724 -0.0395965 0.48473 -0.488969 0.943003 0.590061 -0.79472 -0.301555 0.458915 -0.620194 -0.148184 -0.585351 -0.190623 -0.646703 1.18768 0.0716226 -1.01773 1.08561 -0.448874 0.70773 0.0148861 -0.752903 -0.0817535 -0.148088 0.216694 -0.190788 -0.242325 -0.325666 0.741858 0.101231 -0.0529787 0.0524167 -0.240387 -0.819419 -1.35808 0.419483 -0.117155 -0.387342 0.112689 0.184112 -0.502296 -0.14149 0.300052 0.625531 0.211331 0.673318 -0.465889 0.657188 -0.380583 -0.511781 0.235657 0.131274 -0.0236534 0.294406 -0.73624 -0.465049 -0.717615 0.790189 -1.80537 -0.367966 0.916555 -1.56083 -1.30983 -1.06732 -0.248779 -0.905885 -0.175067 0.972183 -0.324532 0.433651 0.994996 -0.133352 1.20267 -0.222146 -0.195036 -1.30053 -1.1112 1.28638 -0.137989 -1.47601 -1.19372 -0.503472 -0.458365 0.552181 0.756062 0.814939 -0.939006 -0.697139 -0.54591 0.977748 -1.13688 1.32631 0.366774 0.276581 0.993227 -0.368254 1.66623 -0.630148 1.5113 -0.695248 0.302217 -0.617352 -0.235834 -0.824876 0.100169 0.960618 -0.234832 -0.555172 0.590094 -0.795877 -0.221424 -1.32329 -0.0663373 -0.247525 -0.745678 0.376206 0.496293 -0.124776 -0.506386 0.322523 -0.696051 0.912599 0.169309 -0.302405 -0.462721 -0.605314 -0.246146 0.701653 -1.14888 0.83912 0.882989 -0.448318 0.115602 -2.38908 1.7693 -0.635704 2.00638 0.167281 -0.156364 -1.51331 0.340584 0.349209 -0.548679 0.631498 -1.21847 -0.468583 0.51347 1.318 -1.46412 0.883637 -0.481615 0.371957 -0.0844255 0.27614 0.134615 0.0944126 -0.767567 0.150911 0.01803 -0.405748 -0.143358 0.24926 -0.176365 0.167342 0.68709 0.209565 -0.300521 -0.563193 -0.402538 0.322139 0.221677 -0.325414 0.448098 -0.369582 0.418959 
-1.9203 -0.558946 0.147189 0.545592 0.468667 0.301302 0.52571 0.290184 -0.113953 0.360571 -0.309932 0.160764 -0.870664 0.124799 -0.332964 0.473843 -0.193902 -0.213842 -0.603563 -0.305899 0.562745 -0.186426 -0.173294 -0.247005 -0.552696 -0.724335 -0.854355 -0.451759 0.840956 -0.749701 0.256862 0.497954 0.172717 0.241514 -0.135452 0.119784 -0.0710056 -0.339 0.457839 -0.0767474 0.0769254 -0.171116 -0.732097 0.291463 0.877875 -0.20538 -0.289379 0.0599243 0.29371 -0.0339442 -0.0914249 -0.207923 0.0781913 0.932105 -0.204697 -0.132457 -0.114024 -0.472574 0.0601953 -0.288314 -0.0438941 -0.027962 -0.192511 0.591365 -0.429483 0.0653252 0.295032 -0.73119 -0.0582793 -0.324235 -0.440254 -0.179021 -0.0222652 -0.294232 0.269178 -0.479082 0.109415 0.106031 -0.0980255 -0.00866013 -0.265828 0.128095 0.168386 -0.110673 -0.0792267 -0.151222 0.0968944 0.157282 -0.303019 -0.462497 -0.0637701 0.0093902 -0.147762 -0.0557678 0.129823 0.400906 0.0997425 0.0413782 0.234734 -0.200141 0.131539 -0.0222278 -0.182636 -0.125426 -0.0562473 0.0665754 0.199433 0.284575 0.0848388 0.109972 0.268719 0.157777 -0.00817395 0.0541788 0.225746 0.0376285 0.0259873 -0.0931405 0.102375 -0.0811043 -0.219063 -0.160189 -0.0770148 -0.155904 0.196114 0.157749 -0.104522 -0.0325386 0.0907711 -0.0833202 -0.121556 -0.0608549 -0.0222756 -0.268829 0.0564699 -0.0485183 -0.0590827 0.143722 0.0862541 0.0121563 0.0264696 0.0881713 0.0395953 -0.0154127 0.0139713 -0.0176535 -0.0952248 0.0378302 0.104815 0.053065 -0.00149725 -0.038637 -0.0246047 -0.0914706 -0.159936 0.0925818 0.0632884 -0.0692247 -0.0749879 -0.0316334 0.0441514 -0.0577236 0.027967 0.0981559 0.106593 -0.0999875 0.18689 0.061158 0.0108941 0.0667669 0.116118 0.0875388 0.0817404 0.0909439 -0.189815 -0.15238 -0.227626 0.132324 0.0268822 -0.535592 0.229639 -0.762179 -0.162463 0.15478 -0.229212 0.0458712 -0.455062 0.10148 0.279911 0.083128 -0.268293 0.342717 0.745493 -0.155713 0.0949881 0.115886 -0.180339 0.577787 0.153492 -0.150867 -0.556492 0.171826 0.0752984 -0.560103 -0.460738 -0.708719 0.212493 -0.0859337 -0.509692 0.36961 -0.124241 0.421241 
-2.02702 -0.349506 0.241422 0.480389 0.520782 0.448685 0.387377 -0.17495 0.0496279 -0.0936028 0.0294575 -0.256723 -0.519548 -0.0651168 -0.553511 -0.425886 -0.672184 -0.014355 0.544377 0.148345 0.444024 0.0475823 -0.110787 0.476214 1.02531 0.601818 0.564794 -0.101493 -0.527214 0.0532616 0.306342 -0.796684 -0.172026 0.0668112 0.320175 -0.275914 -0.246084 -0.0305157 0.147755 0.311183 -0.0492517 0.79091 0.381318 -0.597236 0.173846 0.263357 -0.287491 -0.19581 -0.720441 -0.133951 -1.01027 1.10025 0.332387 0.273927 0.133808 -0.381537 -0.876003 0.367271 0.743127 -0.0303879 0.268932 -0.323666 0.142294 0.709035 0.563689 -0.30116 0.124505 -0.590321 0.18891 -0.137162 0.266611 0.345264 -0.500478 0.077794 -0.290103 -0.0289463 0.425895 0.523979 -0.0149041 -0.173707 -0.369703 -0.203893 -0.750907 -0.139634 -0.275342 0.0731374 1.63644 -1.70502 -0.107346 -0.630592 0.161228 1.08796 0.541564 0.860844 -0.508699 0.643626 0.378569 0.328085 0.112406 0.770695 -0.870329 -0.178741 0.857844 -0.608174 -0.70989 -0.35792 0.566603 -1.40645 -0.806269 0.634431 0.781759 0.24096 -0.638009 -0.359925 0.178856 0.261981 -0.0647701 0.200522 -0.873821 0.0837322 0.198307 -0.00418773 -0.0582681 0.0674184 0.341816 0.287547 1.39343 -0.693216 0.731178 0.00211071 0.696856 0.296826 -0.970462 -0.404882 0.763881 0.651943 -0.502368 0.43104 -0.71835 -0.510934 -0.0162099 0.224791 0.422711 -0.06389 0.040941 0.156464 -0.17266 -0.243064 -0.4116 -0.0625541 -0.127951 -0.527032 0.137592 0.278024 -0.107508 0.32228 0.540724 -0.162122 0.133949 0.0809027 -0.193828 0.271224 0.355867 0.032502 -0.214384 0.117839 -0.407808 0.0257899 0.312102 0.622951 0.115738 0.932349 0.56723 -1.52053 -0.799593 -1.90042 1.17064 -1.65919 -0.0516544 -0.183367 0.0798238 0.457965 0.292585 0.0783179 -1.05754 1.47902 -0.944101 -1.05625 -0.0510261 0.0347094 -0.496018 -0.630156 0.0797098 0.0776259 -0.0894429 -0.166664 -0.543985 -0.458143 0.0651295 -0.205216 0.342872 0.691455 0.23239 -0.191265 -0.559491 -0.314599 0.348702 0.275256 -0.28686 0.464906 -0.410885 0.418655 
-2.01801 -0.36718 0.233748 0.486087 0.515651 0.4444 0.404721 -0.14182 0.0319971 -0.0498234 0.0124428 -0.210686 -0.570401 -0.0585142 -0.56972 -0.340029 -0.620908 -0.0584816 0.400434 0.14767 0.502027 0.126035 -0.0927146 0.559002 0.886083 0.787154 0.371711 -0.0609773 -0.533722 -0.0288228 0.414056 -0.770578 -0.062751 0.113121 0.280959 -0.384881 -0.276519 -0.00750258 0.126692 0.528605 -0.36836 0.946506 0.537744 -0.726948 -0.0223175 0.420352 -0.49898 -0.170383 -0.612177 -0.244881 -1.02007 1.42504 0.265231 -0.344774 0.582457 -0.388834 -0.177917 0.0994542 0.10451 -0.0762364 0.0853107 0.018585 -0.00650968 0.0775359 0.0834278 0.223832 0.183355 -0.361735 0.119136 -0.0852263 -0.385797 -0.354964 -0.0480845 -0.295218 -0.131181 -0.106424 0.102967 -0.128672 0.392867 0.0852329 -0.0791941 0.0137371 -0.0467201 0.235622 0.142364 0.256366 -0.638968 0.415891 0.0615737 -0.365596 -0.026714 -0.208951 -0.264185 -0.116203 0.0504007 0.308722 -0.18965 -0.458426 0.243499 -0.0778959 0.578556 0.0779861 -0.164125 0.24019 0.0195019 0.170615 -0.11772 0.275116 0.288384 -0.656359 -0.238144 -0.0808135 0.506894 0.347184 -0.496085 -0.0952037 0.416348 0.118413 0.428654 0.0738789 -0.278643 -0.224767 -0.176152 0.323179 -0.0435014 -0.0958974 -0.740701 0.629326 -0.592109 -0.100037 -0.387276 -0.401368 0.42218 -0.144537 -0.20243 -0.590788 0.394379 -0.134102 0.461548 0.181101 0.197568 -0.0605398 -0.436355 0.0792047 0.127033 -0.180929 0.385674 0.137196 0.54641 0.125552 0.061942 0.459027 -0.117234 -0.324095 0.204204 -0.0923546 -0.286979 0.288965 -0.366961 -0.0238588 0.209827 0.0447588 -0.132137 0.106267 -0.158321 0.0489567 0.0340468 0.116388 -0.0534846 -0.359439 0.674738 -0.743826 -0.240181 0.0891503 0.65878 0.758541 -0.334243 0.957511 0.115369 0.134702 -0.0463011 0.0876237 0.297078 -0.15029 -0.290555 0.172994 -0.0861471 -0.754667 0.152843 -0.0701423 -0.186029 -0.29283 0.193482 -0.452726 -0.109812 -0.089001 -0.531977 -0.211377 0.261254 -0.176374 0.217298 0.658642 0.224482 -0.245073 -0.563571 -0.358732 0.33488 0.250406 -0.306003 0.45565 -0.391113 0.418788 
-1.95565 -0.489573 0.178558 0.525181 0.484597 0.372225 0.498316 0.122441 -0.074653 0.222156 -0.170997 0.0602466 -0.833205 0.0494753 -0.573405 0.11994 -0.217334 -0.171061 -0.327957 -0.224821 0.719976 -0.185631 -0.0964545 -0.78144 -0.0729818 -0.629202 -0.72471 -0.435173 0.552146 -0.345112 -0.246515 0.340894 0.250067 -0.201472 0.243808 -0.112174 -0.237783 0.793366 -0.660863 -0.0185556 0.184471 0.47744 0.935947 -0.419598 -0.903764 0.0486957 -0.283721 0.127294 -0.288104 0.114345 0.972816 -0.292929 0.250305 -0.965995 0.186646 0.0304433 0.444753 0.153894 -0.118451 0.338105 -0.165846 -0.215278 -0.305676 -0.649118 0.142108 0.321733 -0.59466 1.19343 -0.413769 0.239502 0.210337 0.215434 0.071199 0.141727 -0.47778 0.669233 0.197651 -0.153565 0.244497 0.127281 0.379699 -0.408289 -0.0367401 -0.0401016 -0.211012 -0.438659 -0.0873458 0.0976669 -0.447307 1.07496 -0.0256498 -0.165523 0.340266 0.0886144 0.0550748 -0.100533 -0.0731203 0.281583 0.672082 0.599968 0.337915 -0.00480228 -0.148248 0.112172 0.282587 0.0810908 0.13274 -0.035604 0.0992124 -0.00503965 0.244874 0.0736649 0.212923 0.473059 0.101277 0.101926 0.0360497 0.240884 0.000850338 0.163246 -0.0254169 -0.131626 0.145481 0.340576 0.221691 0.214932 0.2434 -0.0210131 -0.0823272 0.00928965 -0.2538 -0.178748 -0.189399 -0.390453 0.355814 -0.303894 -0.0940238 -0.0590366 -0.0244784 -0.0335797 -0.0653474 -0.145101 0.237376 0.117297 -0.00218335 0.184731 -0.16137 -0.109028 0.105993 -0.0770725 0.21021 -0.0908463 -0.0328126 -0.214519 0.224417 0.37294 0.244101 -0.11578 -0.0275949 -0.142831 -0.00574379 0.0367302 0.0595184 0.0802504 -0.00380264 -0.0426802 -0.135391 0.289815 0.246017 -0.00127943 0.0375565 -0.153806 0.260952 -0.143479 -0.0555485 0.0705084 0.927241 -0.284202 -0.0628986 -0.104117 0.387502 -0.0825618 -0.223144 0.188191 0.57754 -0.211438 0.425811 -0.35768 -0.493813 -0.105666 0.424433 0.0969299 -1.17103 0.661744 0.0286739 -0.0682832 -0.162539 0.338076 -0.622624 -0.253418 -0.206287 0.509341 0.121877 -0.492633 -0.529264 -0.608983 0.252774 0.047433 -0.437345 0.399363 -0.229833 0.420234 
-2.05653 -0.248622 0.283487 0.450829 0.53701 0.470352 0.270466 -0.287342 0.148597 -0.288901 0.102079 -0.415248 -0.225294 -0.191366 -0.303558 -0.459594 -0.668864 0.118266 0.617106 0.31239 -0.00974 0.0197636 -0.054525 0.635136 0.387216 0.765494 0.319783 -0.14595 0.0720139 0.49974 0.0114682 -0.16332 -0.454167 -0.147613 0.591458 0.56673 0.123168 0.0833899 0.309507 -0.869212 0.504615 -1.31711 -0.599598 0.990727 0.173905 -0.392642 0.735183 0.0809197 0.00631266 0.106111 0.674103 -0.865515 -0.110336 0.422327 -0.291651 -0.0914922 -0.0200837 0.188547 0.204116 -0.0100078 0.0335635 -0.0462624 0.125083 -0.262146 0.138527 -0.124774 0.0280068 0.343566 -0.000679519 0.218819 -0.0544108 0.106293 0.239669 0.138486 0.240252 -0.0301378 -0.156776 -0.0939179 -0.114237 0.0605705 -0.0727265 -0.0266109 0.0839811 0.07349 -0.155245 -0.0499059 -0.6201 0.436925 0.0401364 0.530461 -0.110008 -0.202918 -0.125349 -0.132525 0.159767 0.404846 -0.262066 -0.696824 0.273637 0.336421 0.0200306 0.115967 -0.221718 -0.0136612 -0.0423836 0.0109666 0.370353 -0.0187464 -0.268046 -0.290824 0.0205134 0.152482 0.625485 0.566169 -0.183441 0.301874 -0.206313 -0.236591 -0.54972 0.0349188 0.88797 0.537478 0.336089 0.105435 -0.533845 0.256765 0.699483 -0.457106 0.456689 0.180673 0.389735 0.556503 -0.562312 -0.0344487 0.0635013 0.876615 0.0362868 -0.136913 -0.763694 -0.298313 -0.193016 0.117105 -0.163514 0.205772 -0.0949762 0.211025 0.359466 -0.0352326 0.625617 -0.19328 0.0944282 -0.146801 0.290367 -0.117175 0.111952 -0.00823672 0.147709 0.177063 -0.144735 -0.0287002 0.11891 0.196403 -0.241518 0.124012 -0.0569257 0.247261 0.0462484 -0.0531483 0.0863294 -0.141527 0.293584 -0.639025 -0.0446614 0.189341 -0.0228909 0.565197 -0.143498 0.319693 -0.245705 -0.165575 0.0354332 -0.208532 -0.0430733 0.10116 -0.129056 -0.149099 0.0514386 0.181276 0.158464 0.0793805 0.0299133 0.202155 0.079091 -0.271742 0.143325 0.0678651 -0.566106 -0.533188 0.109806 -0.0680171 0.496986 0.468588 0.318597 0.130166 -0.445914 -0.0946521 0.381602 0.381303 -0.192803 0.510247 -0.492666 0.417874 
-2.07876 -0.122057 0.331742 0.413297 0.549832 0.474662 0.108261 -0.346126 0.25969 -0.464605 0.104361 -0.479195 0.15334 -0.272189 0.107157 -0.159695 -0.357808 0.287654 0.491255 0.0945066 -0.718951 -0.173777 0.113237 -0.336564 -0.593459 -0.359811 -0.100114 0.372711 0.0848546 0.224411 -0.695384 0.697263 0.399699 0.143075 -1.03797 0.118257 0.830074 0.194928 0.0546384 0.517735 -0.576656 0.0570709 0.141809 0.143005 -0.332493 -0.26562 0.233714 -0.0103838 0.214047 -0.0140999 0.155928 -0.362937 -0.1437 -0.158012 -0.233594 0.305402 0.412706 -0.12086 0.0327793 -0.280725 -0.181583 0.601361 -0.338583 -0.0653157 -0.195626 0.600025 0.0633752 -0.77988 0.0565467 -0.557988 0.255141 0.293087 -1.08192 -0.681927 -1.17805 0.623673 -0.467036 0.333793 1.2744 -0.612257 1.02328 -0.0940331 -0.395849 0.228154 0.838605 0.209715 -0.946823 0.527788 0.407025 -1.47531 0.428632 0.0977818 -0.813642 -0.162928 0.412468 0.624887 0.604731 -0.373853 -0.128633 0.186438 -0.575654 -0.177437 -0.0015289 -0.760225 -0.314105 -0.185791 0.610856 -0.310148 -0.696539 0.482775 0.645871 0.170212 -0.39262 -0.444705 0.21305 -0.161084 0.0960917 -0.259604 -0.0457659 -0.16242 -0.202623 0.102571 -0.379348 -0.400771 0.374009 -0.132596 -0.0628948 0.0717479 -0.0731067 0.207982 0.0405881 -0.0729838 0.0693703 -0.0551594 -0.021099 -0.163005 -0.193343 -0.181676 0.298682 -0.0280399 0.128474 0.290046 0.112852 -0.140446 0.0652555 -0.138271 0.196858 0.111594 -0.22182 0.149717 0.156235 -0.0749981 -0.160645 -0.24259 -0.530555 0.240982 0.0309467 0.102622 -0.131913 0.109164 -0.178274 -0.0739949 0.0853556 0.0239639 -0.130915 -0.265403 -0.597144 -0.257802 0.0410521 -0.392385 -0.142619 -0.299368 0.0343708 -0.555609 0.0469804 0.317402 0.309837 0.189009 0.251786 0.177573 -0.209219 -0.229522 -0.310893 -0.0286929 0.381646 -0.0465473 0.371604 0.470393 0.165908 0.0863214 0.162544 -0.0836463 -0.549993 0.232396 0.104136 -0.21143 -0.177482 -0.535822 -0.0660605 -0.0121439 0.349273 0.121168 0.305639 0.441635 -0.231809 0.136531 0.365911 0.461721 -0.091428 0.551656 -0.549157 0.417378 
-2.0527 -0.270468 0.274799 0.456887 0.535081 0.465358 0.296428 -0.268046 0.12965 -0.248761 0.0840851 -0.404668 -0.290135 -0.188054 -0.406246 -0.466297 -0.685397 0.0827929 0.661181 0.308638 0.0778385 0.0124598 -0.135887 0.579178 0.483887 0.814425 0.306724 -0.135908 0.168583 0.682015 -0.0154516 -0.279529 -0.460371 -0.207423 0.638305 0.488267 0.012516 0.192577 0.0553251 -0.77685 0.455875 -1.07526 -0.0706302 0.832096 -0.15801 -0.117347 0.542161 -0.00591542 -0.0248563 0.0974089 0.704007 -0.514317 0.073713 -0.240566 -0.193109 -0.366495 0.0647126 0.0838583 -0.177788 0.00663233 0.19574 0.090648 0.00497953 -0.326402 0.0589205 0.0840782 0.352466 -0.699103 0.0666539 0.113194 -0.0498217 -0.529985 0.936087 0.591215 0.336721 -0.794398 0.668973 -0.513658 -1.02373 0.251132 -0.530959 0.179185 0.607816 -0.567818 -0.553395 -0.193237 1.23748 -0.322336 0.753083 -0.131511 -0.238492 -0.0612807 0.376545 1.43017 -0.929075 -0.746365 0.0290249 0.984218 0.120709 -1.49038 0.0691955 -0.0713887 1.09286 -0.622349 -0.494792 -0.0703891 -0.763512 -0.472821 0.0771573 0.331964 -0.0507713 0.385018 -0.139344 -0.468353 0.302922 -0.926023 0.473144 0.906763 0.413591 -0.354355 -0.873936 -0.207927 -1.24061 -1.24529 0.895728 -0.169242 -1.27995 0.11083 -0.871293 -0.453931 -0.0341737 -0.147167 0.830499 -0.304197 -0.127273 -1.26681 -0.0803834 -0.340658 1.01544 0.649484 0.598096 -0.465038 -0.156778 -0.305909 0.318737 -0.481237 -0.715239 0.29611 -0.989763 0.448324 0.148148 0.187391 -0.286958 0.153845 -1.06746 0.264544 -0.635502 -0.235314 0.286055 -0.0390623 -0.452588 -0.111872 0.782011 -0.206906 0.517073 0.380852 -0.14853 -0.640623 0.0168539 -0.119601 -0.907997 0.0478962 0.153822 -0.085714 -0.0445023 0.139241 0.344912 -0.530414 0.0278381 0.0647441 -0.384897 -1.0243 -0.582338 -0.181493 0.838033 -0.638803 0.820448 0.409741 0.018852 0.27811 0.519175 0.230156 -0.853874 0.167839 0.198324 -0.17582 -0.442048 -0.588319 -0.104975 -0.163103 0.498134 0.586366 0.308645 0.0690609 -0.478126 -0.137992 0.379497 0.360345 -0.212792 0.50278 -0.478015 0.41804 
